id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,backyard,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,renovated,zipcode,sqft_living15,sqft_lot15,age,appliance_age,crime
250,435000,3,2.5,1730,4065,2,0,0,3,8,1730,0,1996,0,0,98029,1730,4094,19,11.4,154
251,670000,3,1,1710,6195,1,0,0,3,7,1410,300,1946,0,0,98105,1610,6195,69,8.9,149
252,92000,2,1,760,5500,1.5,0,0,3,5,760,0,1947,0,0,98168,1040,5515,68,27.1,277
253,465000,4,2.5,2170,7700,1,0,0,3,7,1420,750,1969,0,0,98034,1710,7770,46,15.5,97
254,378000,3,1.75,2610,117176,1,0,0,3,7,1390,1220,1981,0,0,98022,2140,142005,34,17.1,211
255,939000,4,2.25,2240,9684,2,0,2,4,9,2240,0,1970,0,0,98040,2440,9618,45,2.5,49
256,445000,5,3,2930,5500,1,0,0,3,7,1750,1180,1951,0,0,98118,1400,5500,64,12.1,176
257,374000,4,2.5,2580,6260,2,0,0,3,7,2580,0,2004,0,0,98056,2160,3600,11,10,125
258,618080,3,2.5,2030,6500,2,0,0,3,8,2030,0,1988,0,0,98027,2030,8485,27,8.2,80
259,269000,3,2,1410,10577,1,0,0,3,7,1410,0,1994,0,0,98030,1660,6757,21,11.4,175
260,495000,4,3.5,2490,18042,2,0,0,3,8,2490,0,2003,0,0,98070,1960,21107,12,11.3,133
261,242000,4,2.5,1750,11400,2,0,0,4,7,1750,0,1975,0,0,98023,1890,9024,40,18.5,198
262,825000,3,1.75,1930,8442,1,0,2,4,7,1930,0,1953,0,0,98004,1790,8442,62,5.1,63
263,540000,4,2.5,1780,4169,2,0,0,3,8,1780,0,1994,0,0,98029,1830,4164,21,9.9,164
264,664950,5,3,3190,7081,1,0,1,3,9,1890,1300,2013,0,0,98178,2270,7623,2,4.3,68
265,265000,3,2.25,1750,9298,1,0,0,4,7,1410,340,1969,0,0,98058,1720,7875,46,11.3,135
266,325000,3,1.5,1890,7650,1,0,0,5,7,1890,0,1966,0,0,98003,1510,7560,49,21.5,181
267,583000,4,2.5,2660,4000,2,0,0,3,8,2660,0,2001,0,0,98053,2330,4517,14,10.5,151
268,725000,3,2.5,2090,9847,2,0,1,3,9,2090,0,1983,0,0,98006,2860,11483,32,4.9,85
269,466800,3,2.5,1480,14250,2,0,0,3,7,1480,0,1996,0,0,98033,1660,14250,19,10.9,138
270,530000,5,2.25,2140,7910,1,0,0,3,7,1070,1070,1962,0,0,98007,1680,8700,53,10.8,159
271,655000,4,2.5,2570,4412,2,0,0,3,9,2570,0,2001,0,0,98034,2460,5470,14,10.3,103
272,661000,4,1.75,1670,13125,1,0,0,5,8,1670,0,1973,0,0,98052,2360,12500,42,8,117
273,234000,4,2.5,1820,8217,1,0,0,3,7,1120,700,1987,0,0,98001,1310,8217,28,12.5,214
274,254000,3,1,1010,7384,1,0,1,5,6,1010,0,1943,0,0,98056,1010,8000,72,17.8,193
275,199500,3,1.75,1690,8901,1,0,0,3,7,1690,0,1986,0,0,98030,1690,7532,29,15.1,223
276,470000,2,1.75,1520,4220,1,0,0,4,7,840,680,1910,0,0,98117,1120,5700,105,9.8,168
277,508000,3,1.75,1800,8462,1,0,0,3,8,1440,360,1978,0,0,98052,2210,8436,37,8.7,130
278,370000,3,2.25,1770,7667,1,0,0,3,8,1270,500,1966,0,0,98177,2180,8103,49,17.7,172
279,1085000,4,3.25,3740,12080,1,1,1,3,10,2000,1740,1988,0,0,98077,4210,15277,27,0,24
280,114000,2,1,730,5200,1,0,0,3,6,730,0,1928,0,0,98146,1220,6240,87,25.7,304
281,450000,3,1,1210,4000,1.5,0,0,3,7,1090,120,1928,0,0,98144,1210,4000,87,10.3,168
282,535000,3,2.5,2210,7620,2,0,0,3,8,2210,0,1994,0,0,98052,1920,7440,21,12.8,99
283,346000,3,1.75,1270,8100,1,0,0,3,6,880,390,1950,0,0,98146,1650,8173,65,17.9,178
284,525000,2,1.5,1620,1444,2,0,0,3,9,1080,540,2007,0,0,98144,1660,1642,8,4.7,66
285,315000,3,2.5,1950,3000,2,0,0,3,7,1950,0,2001,0,0,98146,1620,6000,14,12.2,101
286,425000,3,1.75,1680,14630,1.5,0,0,3,8,1680,0,1985,0,0,98027,1920,14630,30,8.6,133
287,265000,2,1.5,1440,22081,2,0,0,3,7,1440,0,1990,0,0,98019,1440,19544,25,16.1,148
288,525000,3,1,1640,6180,1,0,0,4,7,1640,0,1946,0,0,98118,1540,6180,69,8.5,154
289,368000,4,1.75,2100,11942,1,0,0,3,7,1030,1070,1964,0,0,98106,1170,6986,51,13.4,137
290,725000,4,2.5,2870,5118,2,0,0,3,9,2870,0,2006,0,0,98029,2940,4800,9,6.9,52
291,425000,2,1,1270,6000,1,0,0,3,7,1270,0,1939,0,0,98199,1770,6000,76,12.6,129
292,479000,3,1.75,1470,6018,1,0,0,3,8,1470,0,1987,0,0,98074,1720,6584,28,10.5,135
293,641000,3,1.75,1620,3975,1,0,0,5,7,940,680,1926,0,0,98117,1320,3922,89,6.2,69
294,313100,3,2,1720,11875,1,0,0,5,6,1720,0,1905,0,0,98056,1860,7500,110,20.2,218
295,268000,3,1,1420,6000,1,0,0,3,6,1420,0,1941,0,0,98146,1480,6000,74,15.3,174
296,249000,3,1.75,1400,5648,1.5,0,0,5,6,1400,0,1917,0,0,98056,2320,9420,98,12.9,154
297,692000,3,2.5,3490,28213,1.5,0,1,3,9,2242,1248,2009,0,0,98070,2120,56628,6,8.7,108
298,808100,4,3.25,3020,13457,1,0,2,5,9,3020,0,1956,0,0,98133,2120,7553,59,6.2,68
299,565000,3,1.75,1130,5111,1,0,0,4,7,930,200,1942,0,0,98199,1360,4424,73,6,147
300,257500,4,2,2060,6400,1,0,0,3,7,1170,890,1977,0,0,98002,1890,8736,38,23.2,189
301,439108,2,1.5,1130,1340,2,0,0,3,8,910,220,2008,0,0,98116,1310,1340,7,13.1,134
302,397990,3,1,1180,11862,1,0,0,4,7,1180,0,1948,0,0,98177,1540,8100,67,12.9,167
303,402500,4,2,1650,3504,1,0,0,3,7,760,890,1951,2013,1,98144,1480,3504,64,14.8,193
304,329950,4,1.75,1740,7208,1.5,0,0,3,8,1740,0,1976,0,0,98058,1680,7350,39,17.2,184
305,335000,2,2,1350,2560,1,0,0,3,8,1350,0,1976,0,0,98052,1790,2560,39,14.6,131
306,307000,3,2,1790,7259,1,0,0,3,7,1390,400,1980,0,0,98058,1790,7700,35,10.3,256
307,540000,4,2.5,1850,7850,2,0,0,3,8,1850,0,1985,0,0,98052,1830,8140,30,12.6,118
308,257000,3,1.75,1330,36537,1,0,0,4,7,1330,0,1989,0,0,98092,1650,35100,26,14,174
309,855000,4,2.25,2190,4080,2,0,1,3,8,1800,390,1918,0,0,98119,2100,4080,97,2.6,55
310,258000,3,1,1490,7435,1,0,0,3,7,1120,370,1969,0,0,98198,1490,7530,46,13.2,156
311,355000,2,1,1270,3200,1,0,0,4,7,960,310,1920,0,0,98103,1410,1320,95,9.3,206
312,907000,3,1.75,2170,12220,1,0,2,5,8,2170,0,1965,0,0,98033,1980,9000,50,9.4,54
313,875000,6,3.25,2820,4536,2,0,2,4,8,1930,890,1917,0,0,98105,2820,4536,98,1.8,94
314,248000,3,1,1260,6000,1,0,0,4,6,1260,0,1954,0,0,98198,1520,6600,61,14.1,158
315,409000,3,2.5,1890,6500,2,0,0,3,7,1890,0,2012,0,0,98074,2340,7500,3,14.6,200
316,304950,2,1,670,6720,1,0,0,5,6,670,0,1942,0,0,98126,710,6720,73,16.7,162
317,651100,4,2.5,2310,5526,2,0,0,3,9,2310,0,2003,0,0,98074,2500,5769,12,6.9,109
318,805000,4,2.75,2410,6000,1,0,2,5,8,1410,1000,1950,0,0,98107,1760,6000,65,5.4,113
319,245000,2,1.5,690,1058,2,0,0,3,7,690,0,2005,0,0,98103,690,1058,10,20,222
320,424000,3,2,1330,5632,1,0,0,3,8,1330,0,1988,0,0,98029,1900,4842,27,9.3,128
321,286000,2,1,1170,6543,1,0,0,3,7,1170,0,1913,0,0,98136,1550,7225,102,13.7,243
322,530000,2,1.5,1390,5000,1,0,0,4,8,970,420,1954,0,0,98116,1610,5000,61,7.4,125
323,335000,3,1.75,1730,15003,1,0,0,3,7,1150,580,1980,0,0,98014,1900,15483,35,19,159
324,980000,5,2.5,2750,6000,1.5,1,1,3,8,1750,1000,1904,1994,1,98103,1520,4158,111,2.7,28
325,235000,3,2,1110,8724,1,0,0,4,7,1110,0,1990,0,0,98002,1390,7750,25,23.1,176
326,284000,3,1.75,1430,4850,1,0,0,3,7,930,500,1978,0,0,98108,1430,4850,37,12.5,181
327,600000,2,1,1290,4636,1,0,0,3,7,1290,0,1924,0,0,98112,1940,4635,91,8,91
328,280000,3,1.5,1670,11610,1,0,0,4,7,1670,0,1963,0,0,98055,1930,10200,52,14.1,148
329,471275,4,2.5,3361,5038,2,0,0,3,9,3361,0,2014,0,0,98092,2316,4105,1,9,125
330,749950,4,3.5,2630,3757,2,0,0,3,10,2200,430,2008,0,0,98027,2620,2699,7,4.9,53
331,330000,2,1,950,3090,1,0,0,4,6,950,0,1909,0,0,98118,1230,4120,106,17.3,100
332,1015000,3,3.25,3620,4000,2,1,2,3,10,2730,890,2005,0,0,98199,1910,5000,10,1,16
333,542000,3,1.75,1070,8030,1,0,0,3,7,1070,0,1966,2014,1,98052,1540,7875,49,9.6,128
334,615000,3,2.5,1910,3427,2,0,0,3,8,1910,0,2001,0,0,98052,2240,3720,14,7.9,63
335,679950,5,2.75,3600,9437,2,0,0,3,9,3600,0,2014,0,0,98059,3550,9421,1,8.7,94
336,584950,4,3,3220,6224,1.5,0,0,3,9,3220,0,2009,0,0,98059,2950,6224,6,12.9,110
337,850000,3,3.5,3070,7050,1,0,2,3,8,1570,1500,1928,1996,1,98125,2350,5881,87,4.5,36
338,500007,2,1.75,1820,6050,1,0,0,3,7,910,910,1950,0,0,98115,1730,6050,65,11.2,119
339,362362,2,1,710,4000,1,0,0,3,6,710,0,1909,0,0,98118,960,4000,106,9.1,134
340,330000,4,2.5,2080,7000,1,0,0,4,8,1400,680,1989,0,0,98058,2090,7082,26,19.7,157
341,290000,3,2.25,1880,7488,2,0,0,3,8,1880,0,1980,0,0,98032,2180,7344,35,16.4,128
342,439000,3,1.75,1250,7030,1,0,0,3,7,1250,0,1965,0,0,98008,1460,7210,50,13.8,80
343,345000,4,2.5,2331,3826,2,0,0,3,8,2331,0,2007,0,0,98058,2441,3826,8,15,122
344,817500,5,3.5,3600,9312,2,0,2,3,10,2680,920,2005,0,0,98052,3420,9860,10,4.3,114
345,415000,3,2.5,2090,6045,2,0,0,3,8,2090,0,2000,0,0,98056,2040,6392,15,17.5,111
346,265000,3,2.5,1660,5250,2,0,0,4,8,1660,0,1988,0,0,98003,1630,5505,27,19.3,154
347,430000,2,2,1440,213008,2,0,0,4,7,1440,0,1990,0,0,98070,1630,161172,25,11.9,161
348,285000,2,1.5,990,1380,3,0,0,3,7,990,0,2001,0,0,98133,1050,1380,14,18,111
349,380000,2,1,1140,75132,1,0,0,3,7,1140,0,1956,0,0,98077,2570,35200,59,11.7,207
350,580000,5,2.5,3110,15783,1,0,0,3,8,1720,1390,1974,0,0,98052,2550,12220,41,7.6,175
351,442515,4,2.5,2930,4875,2,0,0,3,9,2930,0,2014,0,0,98030,2815,4900,1,9.6,209
352,525000,3,1.75,1520,7875,1,0,0,5,8,1520,0,1969,0,0,98006,2150,9428,46,10.4,93
353,405500,2,2.75,1350,1252,2,0,0,3,8,1120,230,2006,0,0,98136,1410,1265,9,13.2,174
354,150000,2,1,1250,5208,1,0,0,3,7,1050,200,1951,0,0,98002,1030,5354,64,16.3,312
355,299950,3,1,1030,9916,1,0,0,4,7,1030,0,1972,0,0,98034,1470,9044,43,15.8,120
356,478000,3,1.75,1210,6175,1,0,0,3,7,1210,0,1976,0,0,98034,1520,7475,39,7.5,160
357,655000,3,1,1270,3600,1.5,0,0,3,7,1270,0,1906,0,0,98119,1710,3600,109,4.1,86
358,363000,2,1,1120,4800,1,0,0,3,7,770,350,1926,0,0,98126,1510,4800,89,10.5,221
359,715000,5,3,3490,6091,2,0,0,3,9,3490,0,2009,0,0,98011,2870,5932,6,12.2,50
360,560000,3,1,1440,5000,2,0,0,3,7,1440,0,1910,0,0,98103,1850,4500,105,4.9,88
361,310000,2,1.5,1010,10005,2,0,0,3,7,1010,0,1981,0,0,98056,1210,7794,34,9.1,224
362,740000,3,2,2100,72745,1,0,0,4,9,2100,0,1995,0,0,98077,2290,54885,20,4.7,123
363,731000,5,2.5,3670,8960,1.5,0,0,3,8,3670,0,1973,0,0,98052,2340,9425,42,6.9,80
364,304000,2,2.25,1320,1034,3,0,0,3,7,1320,0,1996,0,0,98133,1330,1206,19,15.8,171
365,602500,4,2.5,2760,6850,2,0,0,3,9,2760,0,1999,0,0,98056,2640,9803,16,7.3,96
366,565000,4,3,2020,4300,1.5,0,0,3,6,2020,0,1900,0,0,98107,1290,3440,115,8,82
367,383000,4,2.5,2640,8055,2,0,0,3,9,2640,0,2004,0,0,98092,1650,8055,11,17.2,182
368,700000,2,1,1620,9855,1,0,2,3,8,1320,300,1948,0,0,98136,1820,7700,67,5.3,52
369,360000,2,1,1420,81892,1,0,0,3,7,1180,240,1956,0,0,98055,1490,1863,59,14.7,167
370,840000,4,1.75,2330,4000,2,0,2,5,8,1300,1030,1924,0,0,98105,2040,4000,91,2.8,59
371,305000,3,2,1430,12430,1,0,0,4,7,1430,0,1957,0,0,98056,1200,8250,58,13.2,190
372,705000,3,2.5,1580,1321,2,0,1,3,8,1080,500,2014,0,0,98107,1530,1357,1,3.8,65
373,609850,2,2.75,1910,1369,3,0,0,3,9,1910,0,2002,0,0,98119,1910,1879,13,12.3,119
374,975000,4,2.25,2420,15482,2,0,2,4,8,2420,0,1925,1997,1,98004,2870,13905,90,4.8,17
375,880000,4,2.5,2350,4675,2,0,2,3,9,2150,200,1923,0,0,98112,2240,3848,92,6.5,46
376,650000,4,1.75,2640,8215,1,0,0,4,7,1500,1140,1966,0,0,98008,2070,7875,49,7.2,67
377,189950,2,1,1030,4188,1,0,0,3,8,1030,0,1981,0,0,98038,1450,3376,34,22.8,186
378,496752,2,1,1980,5000,1,0,0,4,7,1090,890,1923,0,0,98144,1720,5000,92,13.5,118
379,280000,4,2.5,1934,5677,2,0,0,3,8,1934,0,2013,0,0,98001,1919,5049,2,11.6,194
380,430000,2,1.5,950,4625,1,0,0,4,7,950,0,1949,0,0,98103,1440,4625,66,7.8,182
381,503000,3,2.5,2190,4882,2,0,0,3,9,2190,0,1999,0,0,98155,2190,7055,16,6.6,97
382,315000,5,1.75,2320,8100,1,0,0,4,7,1160,1160,1956,0,0,98166,1410,7271,59,12.1,230
383,459000,3,3,2440,2076,2,0,0,3,8,1930,510,2006,0,0,98126,2440,2310,9,11.6,156
384,447500,3,2.5,2320,15024,2,0,0,3,8,2320,0,1990,0,0,98045,2300,15145,25,13,188
385,752500,5,2.75,2720,4680,1.5,0,0,4,8,1710,1010,1913,0,0,98107,1670,4800,102,6.6,60
386,250000,3,1.75,1140,10400,1,0,0,4,7,1140,0,1983,0,0,98003,1280,9800,32,20.8,214
387,228000,3,1,1000,16376,1,0,0,3,7,1000,0,1959,0,0,98059,1420,16192,56,17.8,242
388,519950,3,2.25,1170,1249,3,0,0,3,8,1170,0,2014,0,0,98107,1350,1310,1,9.7,74
389,699000,4,2.5,3230,40319,2,0,0,4,10,3230,0,1987,0,0,98027,2990,40234,28,3.9,119
390,234500,3,1.75,1310,18400,1,0,0,3,7,870,440,1954,0,0,98168,1840,10790,61,20.2,272
391,345000,3,1,1250,7210,1,0,0,4,7,1250,0,1964,0,0,98008,1530,8800,51,12.2,105
392,358000,2,1,930,5077,1,0,0,3,6,930,0,1939,0,0,98133,1080,5803,76,18.3,109
393,154950,4,1,1600,10183,1,0,0,4,6,1600,0,1966,0,0,98002,1410,10416,49,14.7,186
394,497000,4,2.25,2250,3463,2,0,0,4,8,2250,0,1968,0,0,98052,1850,2811,47,7.1,118
395,395000,3,2,1590,10229,1,0,0,3,7,1590,0,1966,0,0,98034,1320,10222,49,9.3,182
396,610000,4,2,2220,5821,1.5,0,0,4,7,1380,840,1916,0,0,98116,1850,5000,99,9.7,86
397,575000,3,2,2150,3880,1,0,0,3,8,1080,1070,1951,0,0,98117,2130,4000,64,9.8,62
398,370000,3,1.75,1530,10300,1,0,0,4,7,1530,0,1978,0,0,98133,1940,9883,37,8.5,142
399,975000,3,2.5,2530,7000,2.5,1,1,3,9,2530,0,1915,1999,1,98136,2380,7000,100,6.6,30
400,667000,3,1.5,1720,8100,2,0,0,3,8,1720,0,1907,0,0,98107,2210,8100,108,9.4,82
401,410000,4,1.75,1790,11875,1,0,0,4,7,1490,300,1969,0,0,98027,1870,11760,46,14.9,144
402,618000,3,2.5,2340,3630,2,0,0,3,9,2340,0,1998,0,0,98122,1820,5120,17,4.2,106
403,542000,3,2.25,2220,12056,2,0,0,3,8,2220,0,1985,0,0,98052,2320,12025,30,9.6,199
404,479950,3,2,2260,7163,1,0,0,3,9,2260,0,2012,0,0,98058,2340,6730,3,7.7,186
405,784950,4,2.75,2840,4227,3,0,0,3,9,2840,0,2014,0,0,98052,2880,4227,1,6.6,81
406,269500,2,1,930,4000,1,0,0,3,6,730,200,1943,0,0,98108,1100,5000,72,13.9,159
407,135000,4,1,1460,18599,1.5,0,0,3,5,1460,0,1940,0,0,98146,1320,8100,75,33.5,284
408,660000,3,2.25,2280,6150,2,0,1,3,8,2280,0,1984,0,0,98136,1920,6150,31,8,78
409,568000,3,1,1340,7260,1.5,0,0,3,7,1340,0,1953,0,0,98125,1830,6822,62,9.9,68
410,685000,6,2.25,2770,5854,1.5,0,0,3,8,2120,650,1921,0,0,98112,2300,5450,94,6.8,73
411,327000,4,1,1620,6000,1.5,0,0,5,7,1620,0,1905,0,0,98055,1310,6000,110,18.5,159
412,712500,3,1.5,1660,8797,1,0,0,4,7,1660,0,1956,0,1,98004,2350,10053,59,11.8,76
413,619100,3,1.75,1870,7030,1,0,0,3,7,1870,0,1977,0,0,98033,1820,7500,38,5.2,84
414,268000,3,1.75,1600,7711,1,0,0,3,7,1600,0,1999,0,0,98002,2100,7711,16,9.2,223
415,362300,3,2.5,2430,15264,2,0,0,3,8,2430,0,1997,0,0,98030,2260,10416,18,12.3,179
416,429950,4,2.25,1740,10875,1,0,0,3,8,1740,0,1967,0,0,98059,1680,10701,48,9,102
417,320000,4,2.5,2070,7007,2,0,0,3,7,2070,0,1996,0,0,98031,2130,8100,19,10.6,152
418,480000,4,2.5,2180,9861,2,0,1,3,8,2180,0,1997,0,0,98045,2390,9761,18,8.1,113
419,496000,3,2.5,2180,4533,2,0,0,3,7,2180,0,2010,0,0,98011,2180,7347,5,5.1,149
420,400000,3,1.5,2390,32109,1,0,0,3,7,2390,0,1975,2007,1,98092,1370,32109,40,12.2,152
421,610000,5,2.75,2930,31411,1,0,0,4,9,1520,1410,1975,0,0,98006,3070,12378,40,13.1,110
422,379000,3,1,1140,10320,1,0,0,4,7,1140,0,1963,0,0,98034,1140,10412,52,14.7,113
423,650000,3,2,1340,2720,1.5,0,0,3,7,1340,0,1913,0,0,98103,2030,4590,102,3.8,90
424,292000,5,2.5,2490,7666,1,0,0,4,7,1490,1000,1989,0,0,98031,1930,7415,26,15.1,200
425,429000,3,1,1540,37950,1,0,0,4,7,1090,450,1959,0,0,98001,1820,24375,56,8.7,222
426,239000,2,1,710,14000,1,0,0,4,6,710,0,1953,0,0,98166,1500,10540,62,18.4,234
427,310000,3,1.5,1860,10379,1,0,0,3,7,1240,620,1963,0,0,98198,2240,11328,52,9.7,107
428,389000,3,2.5,1350,874,3,0,0,3,8,1270,80,2006,0,0,98136,1350,886,9,10.9,145
429,510000,3,2.25,2340,6183,1,0,0,3,7,1210,1130,1929,0,0,98115,1970,6183,86,6.5,98
430,348140,2,1.5,2060,10880,1,0,0,3,6,1190,870,1924,0,0,98106,1430,8781,91,9.2,119
431,870000,4,2.5,2650,12001,2,0,2,4,9,2650,0,1984,0,0,98006,2880,14054,31,8.3,120
432,825000,4,1.5,1890,6938,1.5,1,0,3,8,1890,0,1919,0,0,98116,1700,6250,96,1.5,75
433,823000,5,1.75,2640,7722,1.5,1,1,4,7,1650,990,1915,0,0,98117,1750,4000,100,5.8,50
434,525000,3,2.75,2130,1400,2,0,0,3,9,1080,1050,2010,0,0,98118,1880,3132,5,6.5,136
435,650000,4,2.5,3180,5438,2,0,0,3,9,3180,0,2003,0,0,98065,3030,5335,12,3.4,46
436,735000,3,2.25,2350,6000,1,0,0,5,7,1020,1330,1948,0,0,98115,1570,5000,67,9.2,118
437,177000,3,1.75,1150,8079,1,0,0,4,7,1150,0,1983,0,0,98030,1540,7399,32,17.8,330
438,289500,3,2.25,2120,3400,2,0,0,3,7,2120,0,2002,0,0,98092,2420,3400,13,21.8,165
439,762500,4,2.25,3130,41382,2,0,0,3,9,3130,0,1986,0,0,98053,3130,54886,29,3.9,63
440,366000,3,2.5,1790,4065,2,0,0,3,8,1790,0,2009,0,0,98019,2480,4252,6,13.5,163
441,419000,4,2.5,3010,9155,2,0,0,3,9,3010,0,2005,0,0,98038,3010,5762,10,7.7,152
442,165000,3,1,1150,19200,1,0,0,4,5,1150,0,1908,0,0,98001,1290,19200,107,18.6,269
443,315000,3,1,1010,7500,1,0,0,4,7,1010,0,1975,0,0,98074,1250,10000,40,22.4,194
444,155000,2,1,810,4755,1,0,0,3,7,810,0,1980,0,0,98118,1180,4755,35,23.2,203
445,595000,4,1.75,2510,8989,1,0,0,4,8,1680,830,1964,0,0,98006,2510,8931,51,3.4,108
446,337500,2,1,1300,6731,1,0,0,3,7,1300,0,1950,0,0,98116,1240,6731,65,14,110
447,445000,2,2,1240,2500,2,0,0,3,7,1240,0,1985,0,0,98117,1660,5000,30,11.6,112
448,622100,4,2.5,2280,14290,1.5,0,0,4,7,1510,770,1942,0,0,98125,2140,9890,73,10.3,89
449,432000,3,2.5,1920,9812,2,0,0,3,8,1920,0,2000,0,0,98028,1830,10534,15,9.8,205
450,323800,3,2.5,2060,7658,2,0,0,3,8,2060,0,2003,0,0,98023,2250,7299,12,13.3,168
451,439990,3,2.5,1930,1348,2,0,0,3,8,1300,630,2005,0,0,98199,1630,6000,10,10.9,79
452,340000,4,2.5,2380,9362,2,0,0,3,8,2380,0,2000,0,0,98023,2190,9840,15,10.9,133
453,385000,3,2.25,1630,1598,3,0,0,3,8,1630,0,2008,0,0,98103,1320,1605,7,14.4,153
454,526500,3,1.5,1310,7236,1,0,0,4,7,1170,140,1928,0,0,98103,1680,8431,87,12,131
455,469950,3,2,1820,1357,3,0,0,3,9,1820,0,2014,0,0,98126,1710,1372,1,9.9,116
456,998000,5,4.5,4130,10404,2,0,2,3,10,4130,0,2004,0,0,98029,3890,11531,11,3.2,85
457,500000,3,2.25,2210,7680,1,0,1,3,8,1730,480,1972,0,0,98177,2390,7680,43,15.8,130
458,395000,2,1,1100,3975,1,0,0,3,7,900,200,1950,0,0,98105,1110,4280,65,9.2,103
459,212000,3,1.5,1010,10000,1,0,0,4,7,1010,0,1973,0,0,98003,2420,34637,42,12.2,221
460,665000,4,2.5,2800,5900,1,0,0,3,8,1660,1140,1963,0,0,98115,2580,5900,52,6.3,92
461,430000,3,2.75,2550,11160,2,0,0,3,8,2550,0,1994,0,0,98155,1020,7440,21,10.4,118
462,892500,3,1.75,2120,56192,1,0,2,3,9,1720,400,1959,0,0,98177,2240,20500,56,7.2,76
463,555000,3,2.5,2160,7584,2,0,0,3,8,2160,0,1988,0,0,98029,2160,7372,27,8.9,108
464,319502,3,1.75,1610,38707,1,0,0,3,7,1610,0,1990,0,0,98010,1930,45151,25,18.3,127
465,730000,4,2.5,3230,7331,2,0,0,3,10,3230,0,2004,0,0,98075,3480,7447,11,8.3,53
466,372000,3,2,1330,1042,2,0,0,3,8,1060,270,2014,0,0,98136,1440,2428,1,11.3,133
467,230000,4,3,1680,6003,1,0,0,3,7,1150,530,1997,0,0,98002,1820,6207,18,19.4,140
468,199000,4,2,2030,8120,2,0,0,3,7,2030,0,1950,0,0,98178,1520,9440,65,19.6,233
469,1050000,3,1.75,2650,5512,2,0,2,3,9,2250,400,1984,0,0,98112,1440,5100,31,0.5,49
470,460000,4,1.75,1750,5500,1.5,0,0,5,7,1050,700,1926,0,0,98117,1640,5500,89,7.9,191
471,998000,4,2.5,3030,6820,2,0,2,3,9,2530,500,1947,2000,1,98105,2070,6820,68,7.1,63
472,267950,4,1,1730,7350,1.5,0,0,4,6,1730,0,1970,0,0,98003,1440,7752,45,12.1,166
473,348000,3,1.5,1330,6768,1,0,0,4,7,1330,0,1952,0,0,98155,1320,6910,63,19,135
474,308000,4,2.25,1960,12243,2,0,0,3,8,1960,0,1989,0,0,98042,1910,12230,26,14.7,144
475,686500,2,1.75,1390,5025,1.5,0,0,4,8,1390,0,1928,0,0,98105,2160,5000,87,4.3,80
476,557500,3,1.75,1900,11165,1,0,0,4,7,1900,0,1959,0,0,98008,2030,11165,56,6.8,107
477,899000,4,2.5,3540,9349,2,1,1,3,10,3540,0,2003,0,0,98052,3280,7546,12,5.4,36
478,628000,3,2.25,1720,8521,1,0,0,4,7,1140,580,1984,0,0,98033,1530,8692,31,5.2,168
479,280000,4,2,2190,14439,1,0,0,4,7,1180,1010,1977,0,0,98001,2160,14439,38,13.9,154
480,635000,4,2.25,2350,46173,2,0,0,4,8,2350,0,1980,0,0,98053,2390,36567,35,8.2,128
481,525000,3,1.75,2300,43560,1,0,0,4,7,1350,950,1979,0,0,98077,2320,57000,36,15.4,178
482,875000,4,2.5,3230,256132,2,0,2,3,9,3230,0,2006,0,1,98053,3080,217800,9,1.9,38
483,372000,4,1.75,1960,9300,1,0,0,5,7,1340,620,1979,0,0,98045,1500,9752,36,11.9,150
484,187500,3,1.5,1180,7000,1,0,0,4,7,1180,0,1977,0,0,98023,1180,7370,38,20.7,241
485,457500,2,1,840,5000,1,0,0,4,7,840,0,1908,0,0,98117,1240,5000,107,12.7,188
486,416000,3,2.5,1800,5372,2,0,0,3,8,1800,0,1987,0,0,98034,1650,6014,28,10.1,110
487,430000,6,3,2630,8800,1,0,0,3,7,1610,1020,1959,0,0,98125,1220,1173,56,10,137
488,230000,3,2,1450,11204,1,0,0,3,7,1450,0,2003,0,0,98001,1520,9518,12,28.3,240
489,265000,3,1,1070,9000,1,0,0,4,7,1070,0,1950,0,0,98198,1840,12000,65,15.6,156
490,350000,2,1,830,5100,1,0,0,4,7,830,0,1942,0,0,98126,1220,5100,73,13.6,185
491,287000,4,2.25,1980,7081,1,0,0,3,7,1470,510,1977,0,0,98032,1980,7081,38,9.2,122
492,805000,5,3,2350,6480,2,0,2,4,7,1650,700,1924,1962,1,98118,1840,7200,91,8.8,68
493,775000,3,2.5,3820,35016,2,0,0,4,9,3820,0,1987,0,0,98053,3010,35190,28,3.9,123
494,234000,3,1,1750,8820,1,0,0,4,7,1750,0,1961,0,0,98032,1400,9600,54,22.3,144
495,294999,4,2.5,1660,9760,2,0,0,3,7,1660,0,1994,0,0,98030,1580,9614,21,10.9,153
496,667000,3,1.75,1770,3880,1,0,0,3,8,1300,470,1963,0,0,98117,1430,3880,52,3.3,89
497,422500,4,2.5,2550,8824,2,0,0,3,9,2550,0,1990,0,0,98031,2630,11237,25,9.7,143
498,501000,2,1.75,1810,7523,1,0,0,3,8,1170,640,1962,1980,1,98027,2090,7523,53,12.4,167
499,285000,2,2.5,1380,1073,2,0,0,3,7,1140,240,2011,0,0,98126,1580,2036,4,13.2,260
